year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,1,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",71.00,19.00,3.43,0.00,4.71,0.00,10.86,2.00,0.00,1904.00,392.00,0.00,267.00,0.00,1245.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",60.00,20.00,4.54,0.00,9.12,0.00,6.33,3.00,0.00,1350.00,401.00,0.00,290.00,0.00,659.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",82.00,15.00,5.32,0.00,2.04,0.00,7.64,2.00,0.00,1681.00,596.00,0.00,126.00,0.00,959.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",35.00,6.00,1.18,0.00,0.04,1.00,3.78,0.00,0.00,472.00,98.00,0.00,3.00,21.00,350.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00,0.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",228.00,58.00,21.91,0.46,9.65,0.00,25.98,4.00,1.00,3662.00,1408.00,32.00,413.00,0.00,1809.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",76.00,15.00,5.34,0.00,2.74,0.00,6.92,1.00,0.00,1571.00,510.00,0.00,212.00,0.00,849.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,SAV,"Savannah, GA: Savannah/Hilton Head International",11.00,3.00,2.68,0.00,0.32,0.00,0.00,1.00,0.00,294.00,285.00,0.00,9.00,0.00,0.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: University Park",67.00,11.00,1.28,0.29,3.14,0.00,6.29,1.00,1.00,710.00,76.00,12.00,119.00,0.00,503.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",245.00,57.00,18.30,2.36,17.69,0.00,18.64,17.00,0.00,5496.00,1476.00,731.00,744.00,0.00,2545.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",41.00,8.00,2.43,0.00,3.89,0.00,1.69,0.00,1.00,321.00,74.00,0.00,145.00,0.00,102.00
2025,1,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",28.00,6.00,1.98,0.00,0.16,0.00,3.85,0.00,0.00,493.00,213.00,0.00,17.00,0.00,263.00
2025,1,HA,Hawaiian Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",10.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,174.00,111.00,63.00,0.00,0.00,0.00
2025,1,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",18.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,109.00,109.00,0.00,0.00,0.00,0.00
2025,1,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2680.00,347.00,134.08,51.00,7.31,0.55,154.05,53.00,12.00,29455.00,11943.00,3840.00,171.00,28.00,13473.00
2025,1,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",412.00,48.00,19.65,3.75,0.00,0.00,24.60,7.00,1.00,3689.00,822.00,162.00,0.00,0.00,2705.00
2025,1,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,13.00,10.49,1.00,0.97,0.00,0.53,0.00,0.00,805.00,609.00,123.00,34.00,0.00,39.00
2025,1,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",662.00,67.00,30.10,4.88,0.00,0.00,32.02,12.00,1.00,4557.00,1257.00,1388.00,0.00,0.00,1912.00
2025,1,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",127.00,29.00,20.89,1.26,0.00,0.00,6.85,0.00,0.00,969.00,509.00,188.00,0.00,0.00,272.00
2025,1,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",191.00,48.00,42.61,0.00,0.87,0.00,4.52,4.00,0.00,2245.00,1793.00,0.00,20.00,0.00,432.00
2025,1,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62.00,9.00,7.06,0.94,0.00,0.00,1.00,1.00,1.00,318.00,164.00,132.00,0.00,0.00,22.00
2025,1,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",740.00,73.00,32.44,8.55,0.00,0.00,32.01,19.00,0.00,5250.00,1903.00,458.00,0.00,0.00,2889.00
2025,1,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",87.00,24.00,20.16,0.00,0.00,0.00,3.84,1.00,0.00,1226.00,997.00,0.00,0.00,0.00,229.00
2025,1,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1158.00,97.00,57.08,8.11,0.38,0.00,31.43,22.00,3.00,8701.00,3828.00,1441.00,20.00,0.00,3412.00
2025,1,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",31.00,10.00,9.49,0.00,0.00,0.00,0.51,1.00,1.00,503.00,457.00,0.00,0.00,0.00,46.00
2025,1,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",62.00,14.00,12.88,0.87,0.05,0.00,0.20,1.00,0.00,850.00,544.00,302.00,1.00,0.00,3.00
2025,1,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,5.00,4.00,0.78,0.00,0.00,0.22,0.00,0.00,160.00,114.00,36.00,0.00,0.00,10.00
2025,1,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",10.00,3.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,101.00,101.00,0.00,0.00,0.00,0.00
2025,1,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,24.00,20.72,1.22,0.00,0.00,2.07,0.00,1.00,1144.00,896.00,74.00,0.00,0.00,174.00
2025,1,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",68.00,13.00,10.00,1.00,0.00,0.00,2.00,1.00,0.00,889.00,523.00,265.00,0.00,0.00,101.00
2025,1,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",65.00,18.00,15.24,0.00,0.16,0.00,2.60,2.00,0.00,862.00,714.00,0.00,7.00,0.00,141.00
2025,1,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",59.00,9.00,7.30,0.18,0.00,0.00,1.52,0.00,0.00,549.00,320.00,36.00,0.00,0.00,193.00
2025,1,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",31.00,12.00,11.78,0.22,0.00,0.00,0.00,0.00,0.00,737.00,726.00,11.00,0.00,0.00,0.00
2025,1,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",93.00,14.00,10.05,0.63,0.00,0.00,3.32,3.00,2.00,1041.00,526.00,99.00,0.00,0.00,416.00
2025,1,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",151.00,36.00,12.25,1.30,7.67,0.00,14.78,4.00,0.00,2141.00,610.00,147.00,418.00,0.00,966.00
2025,1,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",66.00,8.00,0.84,1.44,3.32,0.00,2.41,0.00,0.00,505.00,27.00,104.00,164.00,0.00,210.00
2025,1,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",13.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,52.00,52.00,0.00,0.00,0.00,0.00
2025,1,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",182.00,26.00,12.55,1.41,3.67,0.00,8.36,9.00,3.00,1659.00,830.00,88.00,250.00,0.00,491.00
2025,1,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",100.00,17.00,6.07,1.17,5.73,0.00,4.02,7.00,0.00,919.00,341.00,86.00,262.00,0.00,230.00
2025,1,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",63.00,9.00,2.89,0.82,0.70,0.00,4.58,2.00,0.00,658.00,234.00,53.00,21.00,0.00,350.00
2025,1,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",42.00,11.00,1.63,0.70,6.25,0.00,2.42,1.00,0.00,480.00,81.00,37.00,270.00,0.00,92.00
2025,1,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",91.00,13.00,1.23,0.93,3.22,0.00,7.62,3.00,0.00,1197.00,103.00,236.00,220.00,0.00,638.00
2025,1,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",33.00,5.00,1.00,0.81,1.67,0.00,1.52,0.00,0.00,201.00,18.00,18.00,99.00,0.00,66.00
2025,1,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",31.00,7.00,1.33,0.35,4.49,0.00,0.82,0.00,0.00,373.00,42.00,40.00,171.00,0.00,120.00
2025,1,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",60.00,6.00,1.39,0.00,0.00,0.00,4.61,0.00,0.00,206.00,26.00,0.00,0.00,0.00,180.00
2025,1,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",150.00,18.00,6.38,0.81,5.96,0.00,4.85,10.00,0.00,1018.00,322.00,133.00,364.00,0.00,199.00
2025,1,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",93.00,16.00,3.38,1.51,5.91,0.00,5.20,2.00,0.00,639.00,124.00,113.00,199.00,0.00,203.00
2025,1,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",62.00,11.00,1.38,3.40,2.40,0.00,3.81,1.00,0.00,1010.00,86.00,546.00,170.00,0.00,208.00
2025,1,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62.00,7.00,0.29,2.89,1.79,0.00,2.03,3.00,0.00,512.00,29.00,224.00,43.00,0.00,216.00
2025,1,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",239.00,55.00,8.17,3.27,24.30,0.14,19.12,7.00,0.00,2823.00,423.00,430.00,777.00,5.00,1188.00
2025,1,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",7.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,63.00,0.00,0.00,0.00,0.00
2025,1,MQ,Envoy Air,BOS,"Boston, MA: Logan International",146.00,33.00,4.50,2.54,8.91,0.00,17.05,5.00,0.00,2988.00,295.00,728.00,333.00,0.00,1632.00
2025,1,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",69.00,11.00,2.26,1.02,3.33,0.00,4.39,5.00,0.00,813.00,109.00,99.00,180.00,0.00,425.00
2025,1,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",103.00,21.00,6.55,0.94,7.67,0.00,5.83,11.00,0.00,992.00,322.00,51.00,262.00,0.00,357.00
2025,1,MQ,Envoy Air,BTV,"Burlington, VT: Burlington International",22.00,1.00,0.00,0.92,0.08,0.00,0.00,2.00,1.00,25.00,0.00,23.00,2.00,0.00,0.00
2025,1,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",56.00,14.00,2.00,1.96,9.36,0.00,0.68,0.00,1.00,1292.00,99.00,675.00,319.00,0.00,199.00
2025,1,MQ,Envoy Air,BUR,"Burbank, CA: Bob Hope",2.00,1.00,0.11,0.00,0.00,0.00,0.89,0.00,0.00,28.00,3.00,0.00,0.00,0.00,25.00
2025,1,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",29.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,15.00,0.00,0.00,0.00,0.00,15.00
2025,1,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",6.00,3.00,0.10,0.31,2.03,0.00,0.56,0.00,0.00,106.00,3.00,18.00,52.00,0.00,33.00
2025,1,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",50.00,7.00,3.20,1.77,0.28,0.00,1.75,3.00,0.00,295.00,137.00,96.00,11.00,0.00,51.00
2025,1,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",61.00,7.00,2.50,0.75,1.23,0.00,2.52,4.00,0.00,650.00,231.00,67.00,86.00,0.00,266.00
2025,1,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",34.00,9.00,4.18,0.00,2.69,0.00,2.13,3.00,0.00,515.00,324.00,0.00,82.00,0.00,109.00
2025,1,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",115.00,19.00,3.47,1.08,7.34,0.00,7.11,1.00,0.00,1629.00,136.00,583.00,384.00,0.00,526.00
2025,1,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",81.00,19.00,3.82,1.00,10.58,0.00,3.60,0.00,0.00,805.00,144.00,120.00,333.00,0.00,208.00
2025,1,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",8.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,41.00
2025,1,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",477.00,74.00,13.81,7.83,23.82,0.00,28.54,28.00,1.00,3584.00,689.00,448.00,854.00,0.00,1593.00
2025,1,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",289.00,71.00,12.92,4.15,23.04,0.00,30.89,7.00,0.00,4508.00,480.00,415.00,1046.00,0.00,2567.00
2025,1,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",114.00,26.00,6.79,4.54,7.44,0.00,7.22,2.00,0.00,2455.00,224.00,1188.00,330.00,0.00,713.00
2025,1,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",117.00,27.00,9.18,4.05,7.09,0.00,6.67,11.00,0.00,1472.00,419.00,196.00,222.00,0.00,635.00
2025,1,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",217.00,37.00,12.60,2.35,9.30,0.00,12.74,13.00,2.00,2285.00,577.00,197.00,479.00,0.00,1032.00
2025,1,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",163.00,32.00,9.66,1.13,11.65,0.86,8.70,9.00,0.00,1430.00,282.00,55.00,396.00,44.00,653.00
2025,1,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",31.00,6.00,1.96,0.62,0.93,0.00,2.49,1.00,0.00,361.00,74.00,26.00,53.00,0.00,208.00
2025,1,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",405.00,67.00,8.30,3.71,25.49,0.28,29.23,29.00,2.00,4369.00,347.00,416.00,1035.00,7.00,2564.00
2025,1,MQ,Envoy Air,DEN,"Denver, CO: Denver International",18.00,4.00,1.33,0.00,1.09,0.00,1.58,0.00,0.00,331.00,80.00,0.00,135.00,0.00,116.00
2025,1,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5256.00,919.00,202.58,89.43,293.16,2.87,330.96,348.00,5.00,88395.00,25754.00,13925.00,16958.00,138.00,31620.00
2025,1,MQ,Envoy Air,DRO,"Durango, CO: Durango La Plata County",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",133.00,21.00,9.16,0.48,9.52,0.00,1.84,0.00,0.00,984.00,467.00,70.00,400.00,0.00,47.00
2025,1,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",88.00,20.00,4.95,0.72,8.11,0.00,6.22,0.00,0.00,1278.00,240.00,41.00,464.00,0.00,533.00
2025,1,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",62.00,4.00,0.00,0.66,0.44,0.00,2.89,6.00,0.00,621.00,0.00,224.00,82.00,0.00,315.00
2025,1,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",78.00,13.00,2.26,0.87,5.33,0.00,4.53,1.00,0.00,757.00,150.00,68.00,245.00,0.00,294.00
2025,1,MQ,Envoy Air,EUG,"Eugene, OR: Mahlon Sweet Field",12.00,7.00,1.59,0.00,2.00,0.00,3.41,0.00,0.00,355.00,101.00,0.00,68.00,0.00,186.00
2025,1,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62.00,6.00,1.41,0.14,1.91,0.00,2.54,7.00,0.00,304.00,150.00,3.00,63.00,0.00,88.00
2025,1,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",86.00,23.00,2.90,4.87,10.20,0.00,5.02,1.00,0.00,1224.00,114.00,197.00,491.00,0.00,422.00
2025,1,MQ,Envoy Air,EYW,"Key West, FL: Key West International",184.00,42.00,9.52,1.62,21.83,0.00,9.03,2.00,1.00,1890.00,437.00,84.00,929.00,0.00,440.00
2025,1,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",186.00,41.00,5.88,5.24,16.98,0.00,12.91,3.00,0.00,1866.00,218.00,380.00,724.00,0.00,544.00
2025,1,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",124.00,22.00,7.12,2.56,3.35,0.00,8.97,3.00,0.00,1304.00,252.00,246.00,234.00,0.00,572.00
2025,1,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",93.00,8.00,3.08,1.49,1.61,0.00,1.82,8.00,0.00,482.00,208.00,56.00,76.00,0.00,142.00
2025,1,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",93.00,13.00,3.83,2.15,4.56,0.00,2.45,2.00,0.00,920.00,246.00,322.00,212.00,0.00,140.00
2025,1,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",62.00,7.00,1.55,1.98,1.07,0.00,2.39,4.00,1.00,454.00,48.00,216.00,89.00,0.00,101.00
2025,1,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",67.00,7.00,1.03,2.28,2.10,0.00,1.59,2.00,0.00,671.00,52.00,165.00,203.00,0.00,251.00
2025,1,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",37.00,7.00,6.03,0.00,0.00,0.00,0.97,2.00,0.00,708.00,515.00,0.00,0.00,0.00,193.00
2025,1,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",31.00,4.00,0.00,2.13,1.87,0.00,0.00,5.00,0.00,177.00,0.00,149.00,28.00,0.00,0.00
2025,1,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",103.00,23.00,6.85,2.83,4.12,0.00,9.21,4.00,0.00,1364.00,285.00,286.00,182.00,0.00,611.00
2025,1,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",66.00,15.00,2.45,2.51,5.98,0.00,4.05,1.00,0.00,1139.00,193.00,143.00,310.00,0.00,493.00
2025,1,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",76.00,18.00,4.20,1.18,9.72,0.00,2.90,0.00,0.00,737.00,167.00,76.00,337.00,0.00,157.00
2025,1,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",147.00,21.00,5.03,1.48,7.71,1.27,5.50,4.00,0.00,1083.00,314.00,94.00,254.00,28.00,393.00
2025,1,MQ,Envoy Air,HDN,"Hayden, CO: Yampa Valley",6.00,1.00,0.00,0.14,0.86,0.00,0.00,0.00,0.00,72.00,0.00,10.00,62.00,0.00,0.00
2025,1,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",68.00,11.00,3.69,1.00,1.33,0.00,4.98,9.00,0.00,478.00,189.00,119.00,25.00,0.00,145.00
2025,1,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",119.00,16.00,4.04,1.52,4.60,0.00,5.84,12.00,0.00,1271.00,170.00,337.00,431.00,0.00,333.00
2025,1,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",123.00,20.00,3.22,2.60,8.46,0.00,5.72,0.00,0.00,1206.00,167.00,235.00,356.00,0.00,448.00
2025,1,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",124.00,16.00,1.92,3.60,4.22,0.00,6.27,10.00,0.00,1643.00,99.00,780.00,299.00,0.00,465.00
2025,1,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",84.00,14.00,1.61,2.14,5.13,0.00,5.12,6.00,0.00,939.00,76.00,229.00,343.00,0.00,291.00
2025,1,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",109.00,19.00,3.87,1.28,10.28,0.09,3.48,9.00,0.00,951.00,155.00,28.00,427.00,7.00,334.00
2025,1,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",130.00,31.00,4.20,3.36,13.21,0.00,10.23,10.00,0.00,2327.00,273.00,267.00,740.00,0.00,1047.00
2025,1,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",88.00,10.00,1.91,1.92,2.17,0.00,3.99,4.00,0.00,1371.00,53.00,897.00,160.00,0.00,261.00
2025,1,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",141.00,28.00,3.38,4.83,9.57,1.00,9.22,5.00,0.00,1778.00,222.00,461.00,498.00,31.00,566.00
2025,1,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",39.00,5.00,1.01,0.02,1.77,0.00,2.21,2.00,0.00,292.00,57.00,1.00,99.00,0.00,135.00
2025,1,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",111.00,15.00,5.05,1.15,6.70,0.00,2.10,4.00,0.00,688.00,271.00,25.00,283.00,0.00,109.00
2025,1,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",115.00,17.00,5.88,1.14,3.81,0.00,6.17,4.00,0.00,1164.00,347.00,172.00,221.00,0.00,424.00
2025,1,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",99.00,17.00,5.59,4.26,3.62,0.00,3.54,6.00,0.00,2240.00,242.00,1632.00,162.00,0.00,204.00
2025,1,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",47.00,6.00,2.48,0.00,2.20,0.00,1.32,6.00,0.00,217.00,75.00,0.00,100.00,0.00,42.00
2025,1,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",223.00,46.00,13.00,2.93,17.03,1.19,11.85,13.00,0.00,2848.00,708.00,304.00,661.00,46.00,1129.00
2025,1,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",155.00,27.00,10.14,3.19,5.75,0.00,7.92,12.00,2.00,1376.00,441.00,198.00,221.00,0.00,516.00
2025,1,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",38.00,7.00,1.11,1.08,2.72,0.00,2.09,0.00,0.00,292.00,28.00,97.00,94.00,0.00,73.00
2025,1,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",189.00,25.00,7.34,2.36,8.98,0.00,6.31,7.00,0.00,1871.00,712.00,249.00,550.00,0.00,360.00
2025,1,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",86.00,12.00,2.08,1.19,6.16,0.00,2.57,7.00,2.00,606.00,63.00,212.00,228.00,0.00,103.00
2025,1,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",163.00,36.00,8.51,3.65,10.94,0.00,12.90,8.00,0.00,1977.00,477.00,217.00,361.00,0.00,922.00
2025,1,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",52.00,11.00,1.38,0.81,4.09,0.00,4.72,3.00,0.00,701.00,119.00,62.00,215.00,0.00,305.00
2025,1,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",93.00,16.00,6.78,1.68,4.40,0.00,3.14,12.00,0.00,931.00,381.00,95.00,248.00,0.00,207.00
2025,1,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1517.00,279.00,63.38,12.18,119.70,2.29,81.45,59.00,0.00,18369.00,6066.00,859.00,4399.00,52.00,6993.00
2025,1,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",31.00,10.00,4.24,0.00,3.74,0.00,2.03,0.00,0.00,301.00,123.00,0.00,101.00,0.00,77.00
2025,1,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",67.00,12.00,5.64,2.99,0.36,0.00,3.00,2.00,0.00,1424.00,363.00,740.00,31.00,0.00,290.00
2025,1,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",93.00,18.00,8.16,0.17,4.47,0.00,5.21,5.00,0.00,836.00,429.00,14.00,167.00,0.00,226.00
2025,1,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",81.00,10.00,1.08,2.38,2.11,0.00,4.43,13.00,0.00,729.00,29.00,288.00,171.00,0.00,241.00
2025,1,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",31.00,4.00,0.00,1.10,2.28,0.00,0.62,0.00,0.00,374.00,0.00,88.00,162.00,0.00,124.00
2025,1,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",28.00,4.00,1.00,0.03,2.97,0.00,0.00,0.00,0.00,91.00,18.00,1.00,72.00,0.00,0.00
2025,1,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",25.00,7.00,1.76,0.37,3.60,0.00,1.27,1.00,0.00,242.00,65.00,29.00,113.00,0.00,35.00
2025,1,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",71.00,9.00,0.44,2.34,3.77,0.00,2.46,0.00,1.00,752.00,37.00,209.00,248.00,0.00,258.00
2025,1,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",128.00,19.00,5.23,1.09,8.64,0.00,4.04,17.00,0.00,846.00,286.00,26.00,360.00,0.00,174.00
2025,1,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",25.00,2.00,0.00,0.00,1.11,0.00,0.89,1.00,0.00,101.00,0.00,0.00,53.00,0.00,48.00
2025,1,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
