Delay ID,Flight ID,Delay Reason,Delay Duration,Delayed Reported By
10426,10426,Weather,186,FAA
10427,10427,Weather,76,Pilot
10428,10428,Crew,11,Pilot
10429,10429,Weather,184,Airport
10430,10430,Security,169,FAA
10431,10431,Crew,55,FAA
10432,10432,ATC,113,FAA
10433,10433,Security,61,Airline
10434,10434,Weather,144,FAA
10435,10435,Technical,106,FAA
10436,10436,Weather,182,Airline
10437,10437,Security,195,FAA
10438,10438,Technical,144,Airline
10439,10439,Crew,94,Pilot
10440,10440,Technical,162,Airport
10441,10441,ATC,172,Pilot
10442,10442,Weather,164,Airline
10443,10443,ATC,188,Airport
10444,10444,Security,9,FAA
10445,10445,Security,240,Airline
10446,10446,Security,187,Airport
10447,10447,ATC,138,Airline
10448,10448,Security,193,Pilot
10449,10449,Security,22,Airport
10450,10450,Security,133,Airport
10451,10451,Crew,224,Pilot
10452,10452,Technical,26,Pilot
10453,10453,ATC,125,Airport
10454,10454,ATC,164,FAA
10455,10455,Security,107,FAA
10456,10456,Security,114,Airline
10457,10457,Weather,85,Airline
10458,10458,Technical,208,Airport
10459,10459,Technical,185,Pilot
10460,10460,Crew,80,Airport
10461,10461,Weather,62,Airline
10462,10462,Weather,223,Airport
10463,10463,ATC,227,Pilot
10464,10464,ATC,24,FAA
10465,10465,ATC,211,Pilot
10466,10466,ATC,129,Pilot
10467,10467,Weather,63,FAA
10468,10468,Weather,187,Airport
10469,10469,Crew,82,Pilot
10470,10470,ATC,134,Pilot
10471,10471,Security,41,Airport
10472,10472,Weather,56,FAA
10473,10473,Security,125,Airline
10474,10474,Security,188,Pilot
10475,10475,Technical,77,Airport
10476,10476,Technical,234,Pilot
10477,10477,Weather,6,Airport
10478,10478,Crew,94,FAA
10479,10479,Security,37,Airline
10480,10480,Weather,33,Pilot
10481,10481,Weather,127,Airline
10482,10482,Security,19,FAA
10483,10483,Crew,112,FAA
10484,10484,Technical,116,Airline
10485,10485,Technical,59,Airport
10486,10486,Weather,99,FAA
10487,10487,ATC,120,Pilot
10488,10488,Technical,121,FAA
10489,10489,Technical,47,Airport
10490,10490,Crew,159,Pilot
10491,10491,Crew,55,Airport
10492,10492,ATC,135,FAA
10493,10493,Security,93,Airport
10494,10494,Technical,67,Pilot
10495,10495,Technical,5,Pilot
10496,10496,Crew,142,Pilot
10497,10497,ATC,98,Pilot
10498,10498,ATC,191,Airport
10499,10499,Technical,47,Airport
10500,10500,Crew,183,Airport
10501,10501,Security,150,Airport
10502,10502,Crew,44,Pilot
10503,10503,ATC,38,Airport
10504,10504,Technical,181,Airport
10505,10505,ATC,168,FAA
10506,10506,Crew,163,Pilot
10507,10507,Crew,3,Airline
10508,10508,Weather,9,Airport
10509,10509,Security,99,Airport
10510,10510,ATC,52,Pilot
10511,10511,Technical,133,Airport
10512,10512,Security,63,Airline
10513,10513,Crew,214,Airport
10514,10514,Security,207,FAA
10515,10515,ATC,33,Airline
10516,10516,Weather,214,Airport
10517,10517,Security,135,FAA
10518,10518,Weather,49,Pilot
10519,10519,Crew,180,Pilot
10520,10520,ATC,156,Pilot
10521,10521,ATC,83,FAA
10522,10522,Security,78,FAA
10523,10523,ATC,203,Airport
10524,10524,Security,42,Airport
10525,10525,Technical,151,Pilot
10526,10526,Security,88,FAA
10527,10527,Security,19,Pilot
10528,10528,Security,153,Airport
10529,10529,Technical,170,FAA
10530,10530,Weather,56,FAA
10531,10531,Security,52,FAA
10532,10532,Crew,115,Pilot
10533,10533,ATC,32,Airline
10534,10534,Technical,6,Airline
10535,10535,Crew,124,Pilot
10536,10536,Technical,106,Pilot
10537,10537,Crew,135,Airport
10538,10538,Weather,111,Airline
10539,10539,Technical,171,FAA
10540,10540,Technical,117,FAA
10541,10541,ATC,179,Airport
10542,10542,Weather,45,FAA
10543,10543,Weather,240,Pilot
10544,10544,Weather,40,Pilot
10545,10545,Crew,37,Pilot
10546,10546,Crew,199,Pilot
10547,10547,Weather,110,FAA
10548,10548,Security,213,Pilot
10549,10549,ATC,180,Pilot
10550,10550,ATC,27,FAA
10551,10551,Security,206,Airport
10552,10552,Weather,129,Airport
10553,10553,Weather,80,Airline
10554,10554,Weather,128,Airport
10555,10555,Security,120,Pilot
10556,10556,ATC,57,Pilot
10557,10557,Technical,186,FAA
10558,10558,ATC,64,FAA
10559,10559,Crew,7,Airline
10560,10560,Weather,1,Airline
10561,10561,Crew,117,Airport
10562,10562,Weather,106,Airport
10563,10563,Crew,169,Airport
10564,10564,ATC,105,Airline
10565,10565,ATC,104,Pilot
10566,10566,Weather,34,Airline
10567,10567,ATC,234,Airline
10568,10568,Technical,208,Airline
10569,10569,Technical,106,FAA
10570,10570,Security,104,Pilot
10571,10571,ATC,200,FAA
10572,10572,Security,68,FAA
10573,10573,ATC,189,Pilot
10574,10574,Weather,103,Pilot
10575,10575,Crew,186,Pilot
10576,10576,Technical,32,FAA
10577,10577,ATC,176,Airline
10578,10578,Crew,193,Airport
10579,10579,Weather,192,Airport
10580,10580,Technical,114,Pilot
10581,10581,Weather,19,Pilot
10582,10582,Weather,150,Pilot
10583,10583,Weather,233,Pilot
10584,10584,Security,52,Airport
10585,10585,Technical,145,Airline
10586,10586,ATC,109,FAA
10587,10587,Weather,183,Airport
10588,10588,Technical,116,FAA
10589,10589,Security,17,Pilot
10590,10590,Security,158,Airline
10591,10591,Weather,17,Airline
10592,10592,ATC,65,Airport
10593,10593,Weather,239,FAA
10594,10594,Crew,4,Pilot
10595,10595,Technical,236,Pilot
10596,10596,Weather,112,FAA
10597,10597,Weather,197,Pilot
10598,10598,Technical,178,Airport
10599,10599,Crew,137,Pilot
10600,10600,Weather,47,Pilot
10601,10601,ATC,192,Airline
10602,10602,Weather,240,Airline
10603,10603,Technical,64,Airline
10604,10604,Technical,126,Pilot
10605,10605,Weather,29,Airport
10606,10606,Technical,155,Pilot
10607,10607,Crew,34,FAA
10608,10608,Security,69,Airline
10609,10609,Weather,196,Airline
10610,10610,Weather,82,Pilot
10611,10611,Technical,194,Airport
10612,10612,Security,90,Airport
10613,10613,ATC,126,FAA
10614,10614,ATC,214,Pilot
10615,10615,Weather,78,Pilot
10616,10616,Security,122,FAA
10617,10617,Technical,27,Airport
10618,10618,ATC,194,Pilot
10619,10619,Crew,122,FAA
10620,10620,ATC,154,Pilot
10621,10621,Weather,214,FAA
10622,10622,Crew,229,FAA
10623,10623,Security,185,FAA
10624,10624,Security,144,Airline
10625,10625,Technical,47,Pilot
10626,10626,Weather,143,Airport
10627,10627,ATC,23,FAA
10628,10628,ATC,82,Airport
10629,10629,Weather,131,Airline
10630,10630,Weather,163,Airline
10631,10631,Security,153,Airline
10632,10632,ATC,230,Pilot
10633,10633,Weather,208,Airport
10634,10634,Crew,170,FAA
10635,10635,Security,31,Airline
10636,10636,Technical,47,Airline
10637,10637,Crew,238,Pilot
10638,10638,ATC,238,Airport
10639,10639,Security,153,Airline
10640,10640,Security,135,Airline
10641,10641,Technical,155,Airport
10642,10642,Weather,238,FAA
10643,10643,Crew,11,Airline
10644,10644,Weather,7,Pilot
10645,10645,Technical,85,Airline
10646,10646,ATC,68,Airport
10647,10647,Crew,25,Airport
10648,10648,Security,186,Airline
10649,10649,ATC,176,Airline
10650,10650,Security,12,Airport
10651,10651,Technical,107,Pilot
10652,10652,Weather,98,Airline
10653,10653,Weather,16,FAA
10654,10654,ATC,187,Airport
10655,10655,Security,95,Airline
10656,10656,Technical,53,Airport
10657,10657,Weather,206,FAA
10658,10658,Weather,187,Airport
10659,10659,Technical,58,Airport
10660,10660,Technical,190,Airport
10661,10661,Technical,181,Airline
10662,10662,ATC,100,Pilot
10663,10663,Crew,213,FAA
10664,10664,Crew,80,Pilot
10665,10665,Security,145,FAA
10666,10666,ATC,239,FAA
10667,10667,Security,151,FAA
10668,10668,Technical,216,Pilot
10669,10669,ATC,43,Pilot
10670,10670,ATC,233,FAA
10671,10671,Weather,5,Pilot
10672,10672,Technical,161,FAA
10673,10673,Weather,187,Airport
10674,10674,Crew,61,Pilot
10675,10675,Weather,125,FAA
10676,10676,Crew,202,Airport
10677,10677,Technical,78,Airport
10678,10678,ATC,53,FAA
10679,10679,Security,143,Airport
10680,10680,Technical,41,Pilot
10681,10681,ATC,72,FAA
10682,10682,Weather,102,Airport
10683,10683,ATC,166,Pilot
10684,10684,Technical,112,Pilot
10685,10685,ATC,148,FAA
10686,10686,Technical,66,Pilot
10687,10687,Technical,218,FAA
10688,10688,Security,81,Airport
10689,10689,ATC,63,FAA
10690,10690,ATC,112,Airline
10691,10691,Technical,185,FAA
10692,10692,Weather,59,Pilot
10693,10693,Technical,68,FAA
10694,10694,Technical,84,FAA
10695,10695,ATC,39,Airline
10696,10696,Technical,89,FAA
10697,10697,Technical,89,Pilot
10698,10698,Weather,232,Airline
10699,10699,Weather,42,Pilot
10700,10700,ATC,224,Airport
10701,10701,Weather,58,FAA
10702,10702,ATC,107,Airline
10703,10703,Technical,74,Pilot
10704,10704,Technical,218,FAA
10705,10705,Technical,94,Airline
10706,10706,ATC,4,Airport
10707,10707,Weather,150,Pilot
10708,10708,Crew,118,FAA
10709,10709,Crew,240,Airport
10710,10710,Crew,45,FAA
10711,10711,ATC,231,Airline
10712,10712,Security,181,Airport
10713,10713,Crew,186,FAA
10714,10714,Crew,84,Pilot
10715,10715,Security,15,Airline
10716,10716,ATC,72,Airline
10717,10717,Crew,3,FAA
10718,10718,Technical,82,FAA
10719,10719,Technical,94,FAA
10720,10720,Crew,56,Pilot
10721,10721,Security,72,FAA
10722,10722,Technical,88,Airport
10723,10723,ATC,18,Pilot
10724,10724,ATC,67,FAA
10725,10725,Technical,141,Airport
10726,10726,Crew,61,FAA
10727,10727,Crew,3,Airport
10728,10728,Technical,183,FAA
10729,10729,Crew,48,Airline
10730,10730,ATC,53,Airline
10731,10731,Technical,203,Pilot
10732,10732,ATC,4,Airline
10733,10733,Crew,169,Pilot
10734,10734,ATC,236,FAA
10735,10735,Security,15,Airline
10736,10736,Security,24,Pilot
10737,10737,Crew,76,Airport
10738,10738,Technical,124,Pilot
10739,10739,Weather,52,Airline
10740,10740,Crew,240,FAA
10741,10741,Weather,210,FAA
10742,10742,Crew,229,Pilot
10743,10743,ATC,154,Airline
10744,10744,Technical,170,Airline
10745,10745,Technical,91,Airport
10746,10746,Weather,70,Airport
10747,10747,Security,124,Pilot
10748,10748,Technical,216,FAA
10749,10749,Technical,172,Airline
10750,10750,ATC,8,Airline
10751,10751,Security,182,Pilot
10752,10752,Weather,2,FAA
10753,10753,Security,86,Airline
10754,10754,Technical,75,Airline
10755,10755,Crew,204,Airport
10756,10756,Weather,33,Airport
10757,10757,Technical,99,FAA
10758,10758,Security,77,FAA
10759,10759,Crew,85,Pilot
10760,10760,ATC,78,FAA
10761,10761,Technical,138,Airport
10762,10762,Crew,17,FAA
10763,10763,Crew,240,Airline
10764,10764,Technical,24,Pilot
10765,10765,Security,187,Pilot
10766,10766,Security,118,FAA
10767,10767,Technical,62,Pilot
10768,10768,ATC,233,FAA
10769,10769,Technical,203,Pilot
10770,10770,Weather,228,Airline
10771,10771,Crew,189,Airport
10772,10772,Weather,69,Airline
10773,10773,ATC,166,Pilot
10774,10774,Crew,102,Pilot
10775,10775,Crew,195,Airport
10776,10776,Technical,131,Pilot
10777,10777,Technical,63,Airline
10778,10778,Technical,112,FAA
10779,10779,Crew,6,Airline
10780,10780,Weather,27,Airport
10781,10781,Security,67,Airline
10782,10782,Crew,94,Airport
10783,10783,Weather,43,Pilot
10784,10784,Crew,113,Airline
10785,10785,Security,135,Airport
10786,10786,ATC,173,Airport
10787,10787,ATC,202,Pilot
10788,10788,Technical,149,Pilot
10789,10789,Crew,2,Airline
10790,10790,Crew,199,Airport
10791,10791,ATC,75,FAA
10792,10792,Weather,128,FAA
10793,10793,Technical,185,FAA
10794,10794,Technical,168,Airline
10795,10795,Weather,206,Airport
10796,10796,Weather,232,FAA
10797,10797,Technical,21,FAA
10798,10798,Technical,85,Airport
10799,10799,Security,48,FAA
10800,10800,Security,132,Airport
10801,10801,ATC,148,Pilot
10802,10802,Crew,187,Airline
10803,10803,Security,169,Pilot
10804,10804,Technical,71,Pilot
10805,10805,Technical,15,Airport
10806,10806,Technical,87,Pilot
10807,10807,ATC,238,Airport
10808,10808,Crew,19,FAA
10809,10809,ATC,118,Airport
10810,10810,Crew,82,Pilot
10811,10811,Weather,226,Pilot
10812,10812,ATC,79,Airport
10813,10813,Crew,78,Pilot
10814,10814,Technical,113,FAA
10815,10815,Technical,31,FAA
10816,10816,Crew,83,Pilot
10817,10817,Security,12,Airline
10818,10818,Crew,160,Airline
10819,10819,Weather,23,Airline
10820,10820,Technical,137,FAA
10821,10821,Security,38,Pilot
10822,10822,ATC,90,Pilot
10823,10823,Technical,236,FAA
10824,10824,ATC,31,Airport
10825,10825,Security,164,Airline
10826,10826,Weather,108,Pilot
10827,10827,ATC,147,Pilot
10828,10828,Security,79,Pilot
10829,10829,Crew,55,Pilot
10830,10830,Technical,141,FAA
10831,10831,Security,138,Airline
10832,10832,ATC,27,Airport
10833,10833,Technical,167,Airline
10834,10834,Technical,124,Pilot
10835,10835,ATC,240,Airport
10836,10836,Security,63,Airport
10837,10837,Weather,37,FAA
10838,10838,Weather,28,FAA
10839,10839,Crew,173,FAA
10840,10840,Crew,169,Airport
10841,10841,ATC,110,Pilot
10842,10842,Technical,156,FAA
10843,10843,Crew,222,Airline
10844,10844,ATC,183,FAA
10845,10845,Security,223,Pilot
10846,10846,Security,85,FAA
10847,10847,Crew,187,FAA
10848,10848,Security,63,FAA
10849,10849,Weather,139,Airline
10850,10850,Weather,235,Airline
10851,10851,ATC,62,FAA
10852,10852,Technical,35,Airport
10853,10853,ATC,210,Airline
10854,10854,ATC,135,Pilot
10855,10855,Weather,46,Pilot
10856,10856,Technical,137,Airline
10857,10857,Technical,95,Pilot
10858,10858,Technical,75,FAA
10859,10859,Technical,54,FAA
10860,10860,Crew,190,FAA
10861,10861,Weather,137,Airport
10862,10862,Technical,187,Pilot
10863,10863,Crew,163,Airline
10864,10864,Crew,185,Airport
10865,10865,Technical,81,Airport
10866,10866,Security,142,FAA
10867,10867,Weather,146,Airline
10868,10868,Technical,31,Pilot
10869,10869,Security,20,Airline
10870,10870,Security,49,Pilot
10871,10871,ATC,156,Airport
10872,10872,Weather,27,Airport
10873,10873,Technical,139,Pilot
10874,10874,ATC,96,Airport
10875,10875,Weather,118,Airport
10876,10876,Weather,93,Pilot
10877,10877,Security,86,Pilot
10878,10878,ATC,168,Airline
10879,10879,Crew,86,FAA
10880,10880,Crew,196,Pilot
10881,10881,Security,1,Pilot
10882,10882,Weather,142,FAA
10883,10883,ATC,12,Pilot
10884,10884,Crew,205,FAA
10885,10885,ATC,101,Airport
10886,10886,Security,105,Airport
10887,10887,ATC,207,Airline
10888,10888,Crew,127,Pilot
10889,10889,Crew,188,Pilot
10890,10890,ATC,88,Airport
10891,10891,Crew,1,Airline
10892,10892,Crew,41,Pilot
10893,10893,Weather,205,FAA
10894,10894,Weather,22,Airline
10895,10895,Weather,167,Pilot
10896,10896,Security,90,Airport
10897,10897,Weather,182,Pilot
10898,10898,ATC,17,Pilot
10899,10899,Technical,120,Airline
10900,10900,Weather,194,Airport
10901,10901,Technical,222,Airport
10902,10902,Technical,140,Airline
10903,10903,Weather,171,Pilot
10904,10904,Security,195,Airline
10905,10905,Security,213,FAA
10906,10906,Crew,8,Pilot
10907,10907,Technical,55,Airport
10908,10908,ATC,219,Airport
10909,10909,ATC,189,Pilot
10910,10910,Technical,234,Airline
10911,10911,Crew,164,Pilot
10912,10912,Technical,184,Airline
10913,10913,Technical,52,Pilot
10914,10914,Security,28,FAA
10915,10915,ATC,84,Airline
10916,10916,Crew,206,Pilot
10917,10917,ATC,115,FAA
10918,10918,Weather,214,FAA
10919,10919,Technical,113,Airport
10920,10920,Weather,45,Airline
10921,10921,Security,130,Pilot
10922,10922,Crew,229,Airline
10923,10923,Security,181,FAA
10924,10924,ATC,73,Pilot
10925,10925,ATC,146,Airport
10926,10926,Technical,138,Airport
10927,10927,Crew,68,Airport
10928,10928,Crew,205,Pilot
10929,10929,Weather,18,Airport
10930,10930,Security,211,Airline
10931,10931,Security,157,Airline
10932,10932,Security,66,Airport
10933,10933,ATC,3,Airline
10934,10934,Security,164,Airline
10935,10935,Crew,87,FAA
10936,10936,ATC,212,Pilot
10937,10937,Weather,14,Airport
10938,10938,Crew,207,Airline
10939,10939,Technical,70,Airport
10940,10940,Technical,213,Airline
10941,10941,Security,25,Airport
10942,10942,Technical,202,Airline
10943,10943,Technical,194,FAA
10944,10944,Weather,170,Airport
10945,10945,Security,159,FAA
10946,10946,Weather,128,Airline
10947,10947,Crew,223,Pilot
10948,10948,Weather,8,Airport
10949,10949,Weather,176,FAA
10950,10950,ATC,66,Airport
10951,10951,Crew,239,Airport
10952,10952,Crew,22,Airline
10953,10953,Crew,122,Airline
10954,10954,Security,59,Pilot
10955,10955,Crew,123,Airport
10956,10956,Weather,135,FAA
10957,10957,ATC,154,Airport
10958,10958,Weather,48,Airport
10959,10959,ATC,236,Pilot
10960,10960,Crew,198,FAA
10961,10961,Crew,89,Pilot
10962,10962,Technical,70,Pilot
10963,10963,Technical,80,Pilot
10964,10964,Crew,51,FAA
10965,10965,Crew,44,FAA
10966,10966,Weather,74,Pilot
10967,10967,Crew,170,Pilot
10968,10968,ATC,148,Airline
10969,10969,Crew,118,Airline
10970,10970,Crew,204,Airport
10971,10971,Security,141,FAA
10972,10972,Security,233,FAA
10973,10973,ATC,132,FAA
10974,10974,Weather,82,FAA
10975,10975,Security,172,Airline
10976,10976,Security,42,Airline
10977,10977,Technical,128,Airport
10978,10978,Technical,40,Airline
10979,10979,Crew,61,FAA
10980,10980,Security,221,Airline
10981,10981,Crew,19,FAA
10982,10982,Technical,189,FAA
10983,10983,Security,178,Pilot
10984,10984,Technical,48,Airline
10985,10985,Weather,154,Airline
10986,10986,Technical,175,FAA
10987,10987,Crew,99,Pilot
10988,10988,ATC,161,FAA
10989,10989,ATC,222,FAA
10990,10990,Security,73,Pilot
10991,10991,Weather,187,FAA
10992,10992,Security,3,Airport
10993,10993,Crew,195,Pilot
10994,10994,Crew,111,Airport
10995,10995,Weather,116,Airport
10996,10996,Technical,192,Pilot
10997,10997,ATC,198,Airline
10998,10998,Crew,120,Airline
10999,10999,Weather,151,Pilot
11000,11000,Crew,112,Pilot
11001,11001,Weather,50,Airport
11002,11002,Security,9,Pilot
11003,11003,Weather,140,Airport
11004,11004,Weather,35,Airline
11005,11005,Crew,221,Pilot
11006,11006,Security,102,FAA
11007,11007,Crew,166,Airline
11008,11008,Technical,222,Pilot
11009,11009,Security,11,FAA
11010,11010,Security,112,FAA
11011,11011,Weather,148,Airline
11012,11012,Weather,77,Airline
11013,11013,Weather,187,FAA
11014,11014,Technical,198,FAA
11015,11015,Crew,210,Airline
11016,11016,Security,133,Pilot
11017,11017,ATC,188,Airline
11018,11018,Crew,150,Airport
11019,11019,ATC,72,FAA
11020,11020,Security,168,Airline
11021,11021,Weather,170,Pilot
11022,11022,ATC,88,Pilot
11023,11023,Technical,211,Airport
11024,11024,Weather,238,FAA
11025,11025,ATC,102,FAA
11026,11026,ATC,16,Airport
11027,11027,Technical,79,FAA
11028,11028,ATC,29,Airline
11029,11029,Weather,81,Pilot
11030,11030,ATC,234,Airline
11031,11031,Technical,50,FAA
11032,11032,Technical,191,Airline
11033,11033,ATC,191,Pilot
11034,11034,Technical,175,Pilot
11035,11035,Technical,195,Airline
11036,11036,Crew,53,Airport
11037,11037,Technical,227,Airline
11038,11038,ATC,219,FAA
11039,11039,Technical,125,Pilot
11040,11040,Weather,200,Airline
11041,11041,Weather,150,Airport
11042,11042,ATC,48,Airport
11043,11043,Security,181,Pilot
11044,11044,ATC,29,FAA
11045,11045,Crew,201,FAA
11046,11046,Technical,20,FAA
11047,11047,Security,11,FAA
11048,11048,Technical,156,Pilot
11049,11049,ATC,228,Airport
11050,11050,Crew,177,Airline
11051,11051,Technical,153,FAA
11052,11052,Crew,234,Pilot
11053,11053,Weather,111,Airline
11054,11054,Security,21,Airline
11055,11055,Technical,144,Pilot
11056,11056,Security,158,FAA
11057,11057,Technical,64,Pilot
11058,11058,Weather,27,FAA
11059,11059,Security,230,Pilot
11060,11060,Weather,24,Airline
11061,11061,Technical,93,Airport
11062,11062,ATC,219,Airport
11063,11063,Weather,28,FAA
11064,11064,Weather,42,FAA
11065,11065,ATC,112,Airline
11066,11066,Technical,215,Airline
11067,11067,Security,201,FAA
11068,11068,Crew,34,Airline
11069,11069,Weather,216,FAA
11070,11070,Weather,130,Pilot
11071,11071,Technical,14,FAA
11072,11072,ATC,89,FAA
11073,11073,Technical,128,Airline
11074,11074,Crew,12,Airport
11075,11075,Weather,192,FAA
11076,11076,ATC,221,Airline
11077,11077,Technical,108,Pilot
11078,11078,ATC,116,Pilot
11079,11079,ATC,151,Pilot
11080,11080,Technical,108,Pilot
11081,11081,Security,172,FAA
11082,11082,Technical,61,Pilot
11083,11083,Technical,16,Airport
11084,11084,Technical,196,FAA
11085,11085,Weather,174,FAA
11086,11086,ATC,205,Airline
11087,11087,Crew,59,Airline
11088,11088,Crew,86,Airport
11089,11089,Weather,13,Airline
11090,11090,Crew,225,Airport
11091,11091,ATC,184,Pilot
11092,11092,Technical,53,Airline
11093,11093,ATC,32,FAA
11094,11094,Security,230,Airline
11095,11095,Security,87,Airport
11096,11096,Technical,197,Pilot
11097,11097,ATC,113,Pilot
11098,11098,ATC,33,Pilot
11099,11099,Security,78,Airline
11100,11100,ATC,67,Airport
11101,11101,Security,202,Pilot
11102,11102,Technical,209,Airline
11103,11103,ATC,27,FAA
11104,11104,Crew,155,Airline
11105,11105,Weather,46,Airport
11106,11106,Security,220,Airline
11107,11107,Weather,142,FAA
11108,11108,Weather,4,Pilot
11109,11109,Technical,238,Airport
11110,11110,ATC,164,FAA
11111,11111,Technical,239,Pilot
11112,11112,Security,15,Pilot
11113,11113,Technical,143,Pilot
11114,11114,Security,111,FAA
11115,11115,ATC,62,Airport
11116,11116,Crew,232,Airport
11117,11117,Technical,133,FAA
11118,11118,Crew,128,Airline
11119,11119,ATC,191,Airport
11120,11120,Security,185,Pilot
11121,11121,Technical,51,Pilot
11122,11122,Security,162,FAA
11123,11123,Security,126,FAA
11124,11124,ATC,5,Airport
11125,11125,Security,239,Airport
11126,11126,Crew,47,Airline
11127,11127,Weather,110,FAA
11128,11128,Technical,203,Pilot
11129,11129,Crew,224,Airport
11130,11130,Technical,157,FAA
11131,11131,ATC,228,Airport
11132,11132,Security,226,FAA
11133,11133,Security,120,Airline
11134,11134,ATC,230,Airline
11135,11135,Security,154,Airport
11136,11136,ATC,69,Pilot
11137,11137,Weather,80,FAA
11138,11138,Technical,74,Airport
11139,11139,Security,203,Pilot
11140,11140,ATC,135,Airline
11141,11141,Weather,5,Airport
11142,11142,ATC,175,FAA
11143,11143,Technical,39,Airport
11144,11144,Weather,158,Pilot
11145,11145,Weather,107,Airline
11146,11146,Security,57,Airline
11147,11147,Weather,68,Airline
11148,11148,Weather,112,Airport
11149,11149,Weather,232,FAA
11150,11150,Security,78,Airport
11151,11151,Crew,25,Pilot
11152,11152,Technical,25,Airport
11153,11153,Security,79,FAA
11154,11154,Crew,107,FAA
11155,11155,Weather,237,Airport
11156,11156,ATC,198,Airport
11157,11157,Technical,204,Pilot
11158,11158,Technical,127,Pilot
11159,11159,Security,36,Airline
11160,11160,ATC,7,Airport
11161,11161,ATC,154,FAA
11162,11162,Crew,217,FAA
11163,11163,Technical,47,FAA
11164,11164,Weather,232,Airport
11165,11165,ATC,194,FAA
11166,11166,Weather,131,Pilot
11167,11167,Security,190,Pilot
11168,11168,Security,16,Pilot
11169,11169,ATC,9,Pilot
11170,11170,Weather,35,FAA
11171,11171,Technical,103,Airline
11172,11172,Crew,168,Airport
11173,11173,Security,44,Airport
11174,11174,ATC,198,FAA
11175,11175,Technical,134,FAA
11176,11176,Technical,75,FAA
11177,11177,Technical,231,Airport
11178,11178,Technical,220,Airport
11179,11179,ATC,217,Pilot
11180,11180,Weather,154,FAA
11181,11181,ATC,3,Airline
11182,11182,Weather,68,FAA
11183,11183,Technical,29,Airline
11184,11184,Technical,128,FAA
11185,11185,Crew,214,FAA
11186,11186,ATC,7,Airline
11187,11187,Technical,233,Pilot
11188,11188,Weather,28,FAA
11189,11189,Crew,84,Airport
11190,11190,Security,74,FAA
11191,11191,Crew,42,Airport
11192,11192,Security,108,FAA
11193,11193,Crew,51,Airline
11194,11194,Technical,188,Airline
11195,11195,Weather,2,FAA
11196,11196,Technical,121,FAA
11197,11197,Security,128,Airport
11198,11198,ATC,36,Pilot
11199,11199,Security,215,Pilot
11200,11200,Technical,155,Airline
11201,11201,Security,62,Airline
11202,11202,Security,47,Pilot
11203,11203,Technical,202,Pilot
11204,11204,Weather,46,Airport
11205,11205,Technical,170,Airline
11206,11206,ATC,7,FAA
11207,11207,Technical,164,Airport
11208,11208,Weather,239,Pilot
11209,11209,Weather,70,Pilot
11210,11210,ATC,16,Airline
11211,11211,Crew,113,Airport
11212,11212,Weather,111,Pilot
11213,11213,ATC,240,FAA
11214,11214,ATC,196,Airline
11215,11215,Security,8,Pilot
11216,11216,Crew,122,Airport
11217,11217,Crew,60,Airline
11218,11218,Security,86,Airport
11219,11219,ATC,229,Pilot
11220,11220,Weather,171,Airport
11221,11221,Security,159,Airline
11222,11222,Crew,58,Airport
11223,11223,Crew,206,Airline
11224,11224,Crew,181,Airport
11225,11225,Technical,112,Pilot
11226,11226,Security,188,Airline
11227,11227,Weather,30,Airport
11228,11228,ATC,8,Pilot
11229,11229,Weather,76,Airline
11230,11230,Weather,82,Airline
11231,11231,Technical,64,Airport
11232,11232,ATC,23,Pilot
11233,11233,Crew,48,Airport
11234,11234,Security,65,Airport
11235,11235,Technical,195,Pilot
11236,11236,Security,73,Airline
11237,11237,Weather,29,FAA
11238,11238,Weather,190,Airport
11239,11239,Security,17,Airport
11240,11240,ATC,108,Airport
11241,11241,ATC,190,Pilot
11242,11242,Security,115,Airline
11243,11243,Weather,58,Pilot
11244,11244,Security,60,Pilot
11245,11245,Weather,220,FAA
11246,11246,Security,26,FAA
11247,11247,Weather,123,FAA
11248,11248,Crew,81,Airport
11249,11249,Weather,123,Airline
11250,11250,Weather,73,Airport
11251,11251,ATC,73,Airline
11252,11252,Weather,147,Pilot
11253,11253,Crew,56,Pilot
11254,11254,ATC,187,Airline
11255,11255,Crew,34,FAA
11256,11256,Weather,149,FAA
11257,11257,Security,231,Airline
11258,11258,Technical,38,Airport
11259,11259,Technical,163,Airport
11260,11260,ATC,31,Airline
11261,11261,Crew,215,Airline
11262,11262,Crew,81,Airport
11263,11263,Weather,46,Airline
11264,11264,Weather,36,FAA
11265,11265,Weather,59,FAA
11266,11266,ATC,123,FAA
11267,11267,Weather,8,Airline
11268,11268,ATC,90,FAA
11269,11269,Security,163,Airport
11270,11270,Security,99,FAA
11271,11271,Crew,29,Airline
11272,11272,Weather,61,Airport
11273,11273,Security,192,Airport
11274,11274,Crew,228,FAA
11275,11275,Security,196,Pilot
11276,11276,Security,114,FAA
11277,11277,Security,136,Airline
11278,11278,ATC,75,Airline
11279,11279,ATC,118,Airport
11280,11280,Technical,222,Airline
11281,11281,Crew,20,Airport
11282,11282,ATC,52,Airline
11283,11283,Security,211,FAA
11284,11284,ATC,63,Airline
11285,11285,Crew,25,FAA
11286,11286,ATC,227,FAA
11287,11287,Weather,95,Airline
11288,11288,Crew,63,Airport
11289,11289,Security,43,Pilot
11290,11290,Security,231,FAA
11291,11291,Weather,160,Airport
11292,11292,Weather,111,Pilot
11293,11293,Weather,94,Airline
