Flight ID,Aircraft ID,Arrival Time,Airline ID
9366,1502,2014-03-22 03:43,2
9367,2701,2019-08-12 00:11,2
9368,1636,2021-08-28 22:08,2
9369,2455,2020-05-05 21:40,29
9370,588,2011-04-01 01:24,66
9371,1604,2023-06-13 22:55,9
9372,1385,2015-04-09 04:57,9
9373,912,2017-02-23 12:24,9
9374,868,2024-12-21 17:13,1
9375,34,2023-02-17 23:21,1
9376,2128,2020-01-20 14:59,1
9377,1914,2013-02-02 14:47,1
9378,330,2017-01-09 14:22,1
9379,2327,2012-01-14 06:34,1
9380,2859,2015-11-26 09:08,1
9381,2520,2015-01-23 15:22,10
9382,854,2020-09-06 11:00,68
9383,1435,2010-12-24 07:57,53
9384,2613,2014-05-05 18:42,47
9385,99,2016-07-18 05:28,42
9386,2842,2020-04-02 15:31,60
9387,2253,2020-11-07 18:15,60
9388,1245,2013-04-02 06:38,33
9389,916,2020-01-07 08:29,33
9390,422,2014-01-22 03:00,76
9391,102,2017-09-09 23:14,17
9392,1301,2018-05-09 14:53,17
9393,950,2015-09-17 15:40,17
9394,1063,2023-08-20 22:12,17
9395,415,2014-11-29 23:40,48
9396,1298,2024-08-27 08:25,46
9397,2480,2022-05-15 23:28,2
9398,2737,2010-01-10 05:15,3
9399,2017,2023-12-19 09:14,41
9400,2707,2018-08-23 11:15,19
9401,6,2022-08-31 09:35,19
9402,1193,2014-02-02 11:37,57
9403,280,2022-05-24 22:50,57
9404,2261,2013-04-23 22:59,57
9405,43,2018-07-02 22:12,57
9406,2140,2020-09-18 18:05,31
9407,2994,2018-11-20 18:01,31
9408,1890,2010-12-27 01:47,11
9409,2144,2017-06-10 02:35,11
9410,885,2020-04-29 03:02,11
9411,1257,2020-06-03 12:55,11
9412,571,2018-07-08 21:20,11
9413,2191,2022-12-12 21:54,11
9414,88,2022-11-08 04:24,11
9415,2850,2011-05-29 16:37,11
9416,2742,2010-03-21 22:29,11
9417,1571,2018-04-14 12:03,26
9418,770,2021-08-07 18:36,35
9419,1910,2015-09-22 08:37,35
9420,2461,2018-04-22 12:09,35
9421,2563,2012-09-18 17:24,37
9422,547,2022-07-03 01:24,37
9423,548,2015-04-01 13:47,1
9424,1267,2014-07-24 05:09,1
9425,137,2014-06-05 04:00,1
9426,2800,2015-05-07 03:28,10
9427,2334,2013-09-23 12:46,53
9428,848,2014-06-04 05:08,42
9429,2204,2013-10-18 11:22,60
9430,2362,2020-02-10 15:07,60
9431,1693,2011-07-11 09:41,33
9432,271,2016-01-15 03:22,33
9433,1954,2014-08-31 03:25,76
9434,539,2010-06-13 04:57,17
9435,201,2017-04-06 01:04,17
9436,2087,2021-12-30 21:28,17
9437,1505,2016-03-29 15:45,17
9438,1691,2015-08-12 14:11,17
9439,941,2013-02-01 10:29,48
9440,183,2024-01-18 14:49,46
9441,1834,2019-12-24 09:39,3
9442,1204,2020-10-01 18:10,41
9443,2069,2021-09-23 17:13,41
9444,1903,2021-07-06 15:39,19
9445,84,2010-12-27 05:49,57
9446,858,2018-04-29 16:51,57
9447,2131,2021-08-03 05:06,57
9448,1713,2019-12-07 20:02,31
9449,2771,2020-12-17 12:24,31
9450,1509,2013-02-24 20:48,11
9451,2706,2015-12-06 18:10,11
9452,1262,2020-04-06 09:02,11
9453,330,2011-07-09 21:39,11
9454,1461,2013-08-04 11:01,11
9455,832,2017-10-30 02:46,11
9456,1469,2020-07-15 02:12,11
9457,817,2016-10-18 21:59,11
9458,1276,2020-11-11 22:29,11
9459,909,2020-04-27 21:16,26
9460,1264,2019-09-11 22:52,35
9461,662,2024-04-26 09:48,35
9462,360,2016-07-10 01:18,37
9463,1878,2020-11-29 16:07,37
9464,1788,2015-10-04 20:16,37
9465,683,2020-04-03 00:05,37
9466,522,2017-02-11 17:09,52
9467,2527,2018-12-10 22:54,21
9468,2627,2011-10-24 23:38,55
9469,2805,2014-01-24 02:59,68
9470,1663,2010-06-14 05:21,68
9471,550,2021-04-04 07:55,68
9472,518,2016-09-09 13:54,14
9473,2560,2015-02-08 04:32,14
9474,1704,2015-02-20 20:31,14
9475,793,2017-11-08 17:42,14
9476,1570,2013-05-28 14:07,14
9477,2261,2013-09-23 06:10,51
9478,246,2014-03-24 03:27,43
9479,458,2015-03-12 17:46,43
9480,2958,2015-03-20 05:33,43
9481,2766,2013-04-26 14:44,43
9482,1215,2014-02-26 00:42,43
9483,1310,2022-01-06 16:25,43
9484,1687,2019-04-04 13:30,43
9485,2839,2011-03-12 12:26,43
9486,1065,2014-04-15 18:20,74
9487,2206,2024-06-30 19:41,27
9488,1065,2014-10-23 06:40,27
9489,86,2019-07-11 14:44,15
9490,222,2013-03-12 00:03,15
9491,2528,2010-09-15 11:23,49
9492,314,2015-03-03 08:13,49
9493,1145,2020-08-22 19:08,70
9494,2046,2018-03-03 15:06,2
9495,1484,2020-05-30 15:13,2
9496,258,2018-06-21 11:40,2
9497,918,2018-12-06 02:30,2
9498,2967,2012-10-07 20:41,2
9499,1359,2022-11-03 06:03,2
9500,1489,2022-12-17 20:52,29
9501,440,2011-05-28 19:19,66
9502,1671,2020-05-23 08:15,13
9503,675,2014-06-17 23:18,69
9504,1708,2018-09-08 08:59,69
9505,588,2010-08-06 03:56,50
9506,1493,2020-11-30 10:08,69
9507,324,2023-08-10 09:19,69
9508,129,2013-08-01 05:10,55
9509,635,2023-07-18 07:48,54
9510,1886,2022-09-12 17:22,54
9511,2593,2010-09-19 01:18,18
9512,2964,2011-02-23 11:00,62
9513,203,2013-10-31 00:11,62
9514,2937,2016-01-18 16:59,62
9515,1148,2010-05-04 23:08,79
9516,192,2019-06-10 18:23,79
9517,1593,2013-12-14 05:04,79
9518,2062,2021-08-20 17:00,79
9519,119,2017-09-15 08:56,79
9520,229,2015-02-10 01:41,79
9521,1095,2022-01-21 20:33,79
9522,2587,2014-08-07 07:14,79
9523,1296,2016-11-21 14:32,79
9524,808,2022-07-12 10:12,79
9525,2348,2013-08-19 15:08,79
9526,1999,2015-07-24 21:11,79
9527,1544,2020-06-09 07:32,79
9528,161,2022-11-22 11:32,79
9529,1380,2022-01-05 14:53,79
9530,1196,2017-01-10 06:20,79
9531,2581,2018-03-13 06:04,79
9532,2768,2016-04-04 18:41,79
9533,2027,2014-05-27 02:46,79
9534,1872,2020-07-23 09:54,79
9535,318,2024-04-08 05:45,79
9536,38,2016-11-16 05:08,8
9537,558,2021-05-23 09:46,8
9538,1154,2014-12-03 09:22,8
9539,645,2014-03-01 00:57,8
9540,727,2022-05-02 08:38,8
9541,2846,2023-12-31 01:47,8
9542,2586,2024-10-10 19:30,8
9543,2686,2021-07-08 12:49,61
9544,1021,2013-06-19 09:57,30
9545,2429,2015-01-18 17:55,30
9546,934,2020-02-05 13:03,25
9547,2319,2014-08-03 21:42,56
9548,1752,2016-05-31 10:46,20
9549,55,2015-08-19 13:58,20
9550,1241,2012-02-07 21:13,9
9551,2794,2019-05-28 15:24,9
9552,1285,2015-01-31 06:15,9
9553,2128,2017-12-13 22:53,75
9554,357,2021-11-06 07:20,1
9555,2407,2017-07-21 10:07,1
9556,1339,2015-08-09 11:54,1
9557,343,2011-09-30 21:57,1
9558,36,2010-04-26 10:31,79
9559,1135,2013-07-19 18:30,54
9560,1209,2023-12-19 17:15,18
9561,1696,2021-03-05 02:55,62
9562,2075,2013-05-11 21:53,62
9563,1960,2022-09-18 00:45,62
9564,813,2015-12-22 20:47,62
9565,120,2014-09-26 09:12,79
9566,1993,2014-07-04 01:01,79
9567,1075,2012-08-16 03:37,69
9568,402,2015-03-29 03:00,79
9569,1192,2021-08-20 10:41,79
9570,1153,2013-08-23 14:01,79
9571,780,2016-01-02 19:32,79
9572,2222,2022-10-18 07:57,79
9573,2429,2011-11-17 09:54,79
9574,1535,2016-05-07 21:36,79
9575,338,2014-12-20 17:39,79
9576,2501,2010-11-08 15:47,79
9577,2551,2015-01-02 08:59,79
9578,2740,2020-08-07 08:04,79
9579,1136,2024-07-30 21:48,79
9580,1262,2012-07-17 21:00,79
9581,2080,2022-05-06 00:48,79
9582,989,2014-12-31 17:20,79
9583,251,2016-01-25 20:25,79
9584,726,2017-08-21 10:09,79
9585,1946,2019-09-07 23:26,8
9586,2782,2022-04-24 12:24,8
9587,2939,2017-06-30 10:35,8
9588,322,2020-12-01 11:04,8
9589,792,2023-09-08 20:11,8
9590,2251,2012-05-14 00:24,8
9591,856,2012-02-17 18:36,8
9592,1940,2024-05-19 09:48,30
9593,702,2024-01-05 07:18,30
9594,823,2021-11-09 20:51,25
9595,2489,2015-07-25 11:00,25
9596,2499,2010-04-30 17:28,25
9597,2151,2015-04-21 07:51,56
9598,2343,2014-08-07 03:34,20
9599,2142,2011-11-16 19:07,20
9600,2995,2012-03-19 13:29,9
9601,573,2013-01-26 02:00,9
9602,2574,2011-12-01 09:14,9
9603,602,2020-10-16 15:40,75
9604,2104,2024-10-25 02:20,1
9605,236,2017-10-17 09:12,1
9606,1076,2010-01-16 23:36,1
9607,750,2021-03-26 00:36,1
9608,1964,2017-06-26 08:40,1
9609,2354,2015-11-09 16:04,1
9610,2508,2011-07-08 04:01,1
9611,632,2021-06-10 07:37,10
9612,1013,2023-03-05 06:34,77
9613,117,2022-09-15 16:59,53
9614,2480,2020-03-06 22:57,42
9615,2701,2019-08-28 02:27,60
9616,1212,2012-05-28 01:27,60
9617,1294,2012-07-22 15:04,33
9618,979,2016-06-18 19:01,33
9619,1937,2019-11-05 05:03,76
9620,1805,2014-11-20 04:23,17
9621,1000,2018-01-01 20:43,17
9622,1107,2016-07-16 08:08,48
9623,1002,2021-06-26 08:11,46
9624,2159,2013-12-28 12:32,3
9625,815,2021-04-11 03:27,41
9626,343,2016-10-05 02:16,19
9627,2735,2012-11-01 04:37,19
9628,755,2017-09-24 21:11,57
9629,1901,2013-11-08 01:23,57
9630,1115,2012-10-19 07:20,57
9631,2511,2022-06-26 08:49,31
9632,749,2019-12-26 19:06,31
9633,968,2014-11-21 06:04,11
9634,2887,2023-04-24 10:55,11
9635,1013,2013-07-31 23:33,11
9636,288,2010-09-01 16:58,11
9637,2461,2019-05-28 08:36,11
9638,340,2021-01-27 05:56,11
9639,1096,2014-01-22 05:38,11
9640,362,2016-02-14 02:45,11
9641,120,2019-12-01 06:31,11
9642,83,2014-01-14 12:00,11
9643,1007,2019-01-30 19:19,26
9644,974,2022-06-04 19:47,35
9645,1540,2014-04-28 03:11,35
9646,137,2022-01-13 19:55,37
9647,2699,2015-01-26 05:19,37
9648,791,2012-11-19 17:36,37
9649,2586,2017-06-22 03:22,52
9650,618,2018-10-26 15:44,21
9651,211,2015-04-14 23:45,55
9652,418,2011-02-27 16:14,55
9653,2132,2021-11-02 18:27,68
9654,919,2015-06-23 05:43,68
9655,1424,2011-01-04 20:01,68
9656,1474,2019-08-06 05:32,14
9657,2598,2020-11-22 06:08,14
9658,302,2024-08-24 17:43,14
9659,1248,2018-08-22 20:22,14
9660,597,2013-11-03 16:10,51
9661,2517,2016-12-26 02:16,43
9662,2009,2023-09-05 22:56,43
9663,2858,2021-08-10 14:02,43
9664,2794,2011-04-25 23:35,43
9665,1783,2020-10-14 04:23,43
9666,1031,2013-04-26 13:03,43
9667,501,2015-04-12 17:30,43
9668,704,2020-06-09 05:12,43
9669,1368,2022-02-16 19:35,43
9670,780,2012-10-29 01:12,74
9671,1399,2018-12-25 03:29,27
9672,607,2021-11-06 13:29,27
9673,124,2024-08-13 09:01,15
9674,1489,2016-01-07 16:40,15
9675,406,2023-02-02 07:42,49
9676,2133,2011-11-30 22:15,70
9677,2495,2015-11-25 02:09,2
9678,2894,2010-05-30 06:09,2
9679,2482,2010-07-11 05:10,2
9680,168,2022-06-28 06:33,2
9681,2749,2024-07-26 14:56,29
9682,524,2010-06-21 12:05,66
9683,710,2021-06-11 04:30,69
9684,2649,2020-01-20 14:35,69
9685,1018,2018-02-28 22:35,13
9686,854,2018-12-21 09:28,50
9687,2345,2017-11-02 17:13,69
9688,1901,2013-03-20 22:36,43
9689,2808,2015-08-13 16:36,69
9690,1407,2024-03-10 21:49,50
9691,1881,2021-04-18 12:56,69
9692,1619,2013-09-27 16:50,69
9693,2212,2017-07-18 18:32,69
9694,2396,2023-06-18 19:31,69
9695,1995,2022-11-06 22:33,69
9696,2612,2016-09-30 16:03,13
9697,1741,2020-04-25 09:04,66
9698,1197,2018-02-21 09:50,66
9699,2719,2022-06-15 15:47,29
9700,60,2018-08-17 14:11,2
9701,70,2012-02-12 09:15,2
9702,32,2015-12-27 22:12,2
9703,1272,2019-05-16 20:22,2
9704,1707,2016-01-08 09:07,2
9705,1602,2016-02-26 00:35,70
9706,102,2014-05-16 23:26,49
9707,1953,2011-10-08 21:00,49
9708,3,2024-05-16 03:30,15
9709,834,2018-06-23 23:40,15
9710,2982,2022-06-12 09:35,27
9711,1929,2020-07-24 02:25,27
9712,164,2015-10-25 23:58,74
9713,2260,2012-01-20 23:25,43
9714,623,2010-09-29 14:56,43
9715,583,2024-04-05 09:03,43
9716,417,2024-04-16 20:59,43
9717,1680,2015-01-07 09:44,43
9718,2820,2013-01-20 18:25,54
9719,1729,2016-06-10 23:18,18
9720,1321,2019-09-28 10:57,62
9721,416,2018-05-03 22:37,62
9722,1879,2022-08-21 20:49,62
9723,401,2011-02-04 23:21,62
9724,2153,2010-01-12 11:52,79
9725,2348,2024-10-12 17:24,79
9726,2319,2012-05-01 00:11,79
9727,576,2019-03-31 22:01,79
9728,799,2022-10-06 06:34,79
9729,2902,2012-11-14 19:08,79
9730,2730,2014-06-30 14:36,79
9731,834,2020-01-12 15:04,79
9732,690,2015-06-23 23:12,79
9733,1568,2010-01-13 23:06,79
9734,1223,2023-11-13 02:06,79
9735,168,2017-06-29 15:46,79
9736,609,2015-08-06 18:27,79
9737,2722,2021-12-19 08:54,79
9738,620,2012-05-15 12:00,79
9739,2524,2010-07-20 17:31,79
9740,403,2020-02-21 14:06,79
9741,1463,2017-04-30 06:03,79
9742,47,2013-06-30 10:10,79
9743,2727,2015-11-03 10:35,79
9744,2958,2017-02-18 07:09,8
9745,2806,2019-03-14 17:33,8
9746,2408,2011-05-15 08:26,8
9747,1437,2012-07-25 00:57,8
9748,2309,2012-02-27 17:40,8
9749,2147,2013-03-15 21:47,8
9750,1485,2018-05-25 02:20,8
9751,2893,2015-02-21 18:17,8
9752,883,2013-02-08 18:58,30
9753,1947,2014-06-17 01:14,30
9754,780,2021-08-08 09:55,56
9755,296,2023-01-17 08:09,20
9756,1035,2023-01-27 04:16,20
9757,2270,2013-12-29 13:45,9
9758,1631,2020-10-29 21:12,9
9759,2113,2018-05-08 01:40,9
9760,637,2019-05-18 08:56,75
9761,2252,2024-05-14 20:33,1
9762,34,2016-12-20 18:41,1
9763,1068,2020-01-03 09:45,1
9764,112,2012-06-09 15:59,1
9765,2225,2023-08-06 05:14,1
9766,2528,2021-12-25 03:00,1
9767,1756,2023-07-01 00:38,1
9768,1691,2016-12-11 16:39,10
9769,2551,2010-03-17 19:17,10
9770,1011,2013-07-21 16:08,42
9771,2477,2023-03-31 04:01,42
9772,17,2019-12-11 23:29,60
9773,2866,2021-11-05 01:07,60
9774,2803,2013-01-17 08:28,33
9775,511,2017-06-03 21:24,33
9776,1616,2023-04-12 21:06,33
9777,2567,2010-04-22 10:45,76
9778,2486,2017-03-04 22:27,17
9779,756,2015-06-23 18:21,17
9780,2559,2016-05-02 18:25,58
9781,2132,2016-09-29 01:39,48
9782,2976,2022-11-27 09:14,48
9783,2009,2022-05-13 12:56,46
9784,523,2020-09-09 04:33,3
9785,2900,2022-02-28 21:50,41
9786,2660,2017-08-25 09:37,19
9787,37,2018-08-13 01:40,19
9788,2773,2015-08-21 16:01,19
9789,950,2018-06-28 21:11,57
9790,2549,2021-03-10 06:48,57
9791,638,2012-10-09 03:52,31
9792,1402,2023-03-29 22:40,31
9793,1054,2021-04-05 19:46,11
9794,1719,2014-05-23 02:53,11
9795,2514,2017-04-06 19:48,11
9796,1752,2016-11-20 05:59,11
9797,1232,2013-06-22 04:58,11
9798,1962,2021-01-25 11:44,11
9799,609,2019-06-15 20:21,11
9800,295,2016-12-03 22:21,11
9801,1,2017-06-05 22:42,11
9802,13,2012-09-27 22:56,11
9803,1314,2020-10-14 06:53,35
9804,2947,2013-04-19 14:27,35
9805,345,2016-07-05 10:38,37
9806,1744,2010-03-14 03:36,37
9807,754,2021-05-20 08:24,37
9808,2062,2015-11-24 22:15,52
9809,2036,2018-06-02 00:44,21
9810,877,2024-04-14 13:35,55
9811,2475,2014-06-30 08:33,55
9812,2450,2023-12-04 02:34,68
9813,1472,2019-05-15 12:55,68
9814,909,2019-07-03 10:40,68
9815,2497,2016-09-19 09:19,14
9816,137,2019-06-18 14:07,14
9817,1003,2022-12-13 11:42,14
9818,195,2021-05-24 02:21,14
9819,550,2022-04-02 05:41,14
9820,1235,2019-12-20 22:51,51
9821,2301,2018-07-20 02:50,43
9822,573,2012-10-02 01:28,43
9823,2147,2021-05-27 21:06,43
9824,245,2021-05-26 03:41,1
9825,2457,2010-08-09 22:55,18
9826,442,2015-05-18 10:56,62
9827,1561,2022-02-03 10:44,62
9828,492,2013-04-16 20:23,62
9829,946,2015-11-07 05:32,62
9830,1111,2021-11-09 06:11,79
9831,1145,2023-10-02 00:38,79
9832,2541,2024-07-09 20:28,79
9833,1429,2018-08-31 03:00,79
9834,2804,2015-04-20 13:04,79
9835,2640,2018-02-09 04:03,79
9836,2138,2011-08-06 02:17,79
9837,2071,2017-03-27 01:21,79
9838,655,2021-08-15 03:05,79
9839,800,2024-01-24 04:28,79
9840,987,2020-07-18 09:45,79
9841,2188,2015-10-15 06:43,79
9842,688,2019-11-03 01:24,79
9843,655,2019-01-02 06:26,79
9844,2383,2024-03-21 01:22,79
9845,1843,2022-11-30 10:28,79
9846,2729,2020-02-23 14:41,79
9847,802,2015-05-14 20:58,79
9848,573,2024-03-28 06:27,79
9849,929,2010-09-17 05:39,79
9850,774,2012-08-03 19:09,79
9851,3,2013-09-17 15:27,8
9852,2444,2023-04-26 09:24,8
9853,1802,2010-07-18 21:42,8
9854,1011,2015-05-10 10:27,8
9855,1029,2014-09-13 14:43,8
9856,1499,2010-11-23 14:01,8
9857,2247,2019-08-04 10:15,8
9858,1382,2017-07-02 17:34,30
9859,2188,2020-02-05 10:03,30
9860,71,2021-12-14 07:06,56
9861,285,2024-05-01 16:28,20
9862,1797,2020-01-19 08:54,20
9863,2431,2015-07-18 20:44,9
9864,67,2014-05-20 08:14,9
9865,1614,2023-08-19 02:19,9
9866,980,2015-12-14 11:03,9
9867,1483,2016-02-16 04:07,75
9868,28,2020-10-08 15:00,1
9869,36,2023-10-02 05:06,1
9870,1773,2014-11-09 17:10,1
9871,167,2014-09-16 21:50,1
9872,2889,2010-03-12 15:50,1
9873,2344,2024-04-11 12:32,1
9874,2779,2022-04-19 18:49,10
9875,2106,2017-03-07 02:28,10
9876,1908,2019-04-07 11:20,42
9877,1473,2012-10-31 17:08,42
9878,826,2018-04-28 16:31,60
9879,2786,2015-11-29 09:51,60
9880,1854,2010-03-31 06:30,33
9881,541,2016-12-29 10:55,33
9882,1636,2018-03-09 16:07,76
9883,1855,2022-04-11 08:17,17
9884,473,2015-10-07 16:50,17
9885,707,2021-12-20 02:51,17
9886,214,2018-02-03 03:00,17
9887,1484,2022-02-06 22:55,48
9888,1862,2014-12-06 00:01,46
9889,55,2017-12-23 22:45,3
9890,2,2021-03-03 22:06,41
9891,46,2022-11-23 18:39,41
9892,1779,2015-03-10 21:24,19
9893,548,2015-05-22 03:33,19
9894,417,2017-03-08 19:23,57
9895,2774,2017-05-09 09:22,57
9896,138,2012-11-12 16:30,31
9897,1509,2018-09-15 18:32,31
9898,187,2018-10-29 00:31,11
9899,2372,2022-12-06 07:15,11
9900,130,2015-01-14 14:52,11
9901,1418,2011-12-14 16:28,11
9902,1275,2023-08-19 13:07,11
9903,2017,2024-11-10 15:13,11
9904,742,2017-11-02 02:56,11
9905,657,2020-10-30 13:34,11
9906,2487,2019-09-04 14:49,11
9907,2486,2019-02-13 13:10,11
9908,587,2020-06-19 18:49,35
9909,1807,2016-01-04 00:34,35
9910,263,2012-12-20 16:50,37
9911,2990,2022-08-02 00:47,37
9912,1193,2016-10-07 19:17,37
9913,427,2011-01-18 21:01,52
9914,733,2018-12-26 19:29,21
9915,2329,2010-09-27 02:13,55
9916,1845,2013-03-08 18:04,55
9917,926,2011-06-22 17:50,68
9918,1006,2014-12-16 14:52,68
9919,1268,2013-07-19 15:55,68
9920,258,2014-02-16 11:37,68
9921,170,2020-11-06 21:04,14
9922,1975,2020-01-17 22:44,14
9923,2807,2018-10-20 06:19,14
9924,2370,2024-03-15 02:23,51
9925,2394,2010-02-08 05:45,43
9926,1544,2021-02-28 23:40,43
9927,2778,2012-08-26 21:17,43
9928,406,2018-04-13 13:52,43
9929,541,2017-06-27 09:43,43
9930,599,2020-10-29 15:13,43
9931,969,2010-10-31 01:09,43
9932,1842,2024-12-09 22:34,43
9933,2749,2014-05-17 14:34,43
9934,560,2019-02-28 01:39,74
9935,2120,2021-11-25 09:16,27
9936,2303,2020-07-12 17:25,27
9937,2765,2023-10-12 09:40,15
9938,525,2017-07-20 07:56,49
9939,1200,2024-08-27 03:22,70
9940,2425,2017-03-09 10:54,2
9941,1806,2016-07-11 13:20,2
9942,1044,2012-10-01 12:35,2
9943,1509,2016-04-30 23:35,2
9944,943,2019-05-07 23:52,2
9945,2047,2022-08-13 11:53,2
9946,2307,2018-10-29 16:40,29
9947,128,2019-04-30 11:03,66
9948,977,2020-01-19 19:50,14
9949,2564,2010-05-08 11:22,69
9950,2689,2024-07-08 19:23,69
9951,765,2017-01-23 18:46,13
9952,2981,2012-01-18 22:41,69
9953,209,2023-08-07 21:29,50
9954,1230,2023-12-21 02:08,69
9955,60,2011-07-06 03:26,69
9956,1565,2024-03-23 13:08,60
9957,513,2010-11-13 07:43,62
9958,2313,2012-10-10 11:37,62
9959,2735,2018-12-17 06:56,79
9960,2435,2021-09-01 11:23,79
9961,407,2019-11-16 15:07,79
9962,588,2010-01-17 15:43,79
9963,584,2015-08-03 16:37,79
9964,239,2016-04-08 06:27,79
9965,450,2020-10-23 14:21,79
9966,1137,2012-02-25 18:36,79
9967,2189,2024-07-10 11:33,79
9968,543,2024-05-26 10:05,79
9969,780,2012-07-07 17:53,79
9970,69,2014-04-01 06:28,79
9971,154,2010-10-24 15:53,79
9972,2806,2018-05-23 02:31,79
9973,1506,2012-03-08 05:08,79
9974,2117,2023-02-21 10:46,79
9975,1606,2020-01-24 15:19,79
9976,2006,2019-04-21 22:44,79
9977,671,2013-06-13 22:47,8
9978,1582,2017-12-29 05:33,8
9979,512,2020-09-03 13:02,8
9980,1417,2012-03-01 23:37,8
9981,380,2015-11-24 18:59,8
9982,1793,2020-01-02 01:21,8
9983,115,2021-11-13 22:14,8
9984,1673,2018-03-04 13:06,8
9985,209,2023-07-17 21:00,8
9986,2261,2020-10-11 23:44,30
9987,2743,2024-04-18 06:57,30
9988,1604,2019-11-28 21:37,56
9989,74,2020-09-01 10:39,20
9990,975,2019-12-01 13:04,20
9991,1078,2016-09-25 18:56,9
9992,849,2023-11-21 04:13,9
9993,106,2011-08-27 12:43,9
9994,2029,2021-08-15 09:23,75
9995,192,2014-07-12 18:57,1
9996,2405,2024-09-20 19:54,1
9997,1319,2013-07-28 11:45,1
9998,2106,2018-11-07 00:31,1
9999,2457,2011-04-20 00:33,1
10000,380,2015-12-10 06:32,1
10001,554,2013-12-09 20:43,1
10002,2398,2019-04-27 16:41,10
10003,1858,2023-07-15 13:06,10
10004,2040,2016-04-20 08:31,42
10005,2413,2020-11-12 00:14,42
10006,754,2018-11-09 05:50,60
10007,1873,2022-10-11 12:49,33
10008,1215,2018-05-04 20:26,33
10009,1240,2019-01-23 10:14,33
10010,1775,2017-08-27 17:53,76
10011,2823,2021-08-01 20:58,17
10012,1469,2012-06-11 13:30,17
10013,1661,2010-11-30 21:18,17
10014,908,2013-01-10 12:26,58
10015,1939,2023-04-05 18:03,48
10016,2705,2010-11-03 23:48,46
10017,88,2016-02-24 06:42,3
10018,1976,2022-09-23 13:18,41
10019,2356,2013-11-16 09:21,19
10020,2191,2016-01-11 03:25,19
10021,690,2019-06-15 14:26,19
10022,1407,2017-10-24 05:16,57
10023,507,2011-02-23 03:31,57
10024,1913,2013-05-17 03:29,57
10025,240,2011-08-29 19:42,31
10026,216,2021-08-15 06:14,31
10027,981,2017-07-07 02:11,11
10028,989,2020-04-13 16:18,11
10029,830,2022-05-29 01:11,11
10030,2463,2023-04-29 23:14,11
10031,1471,2020-08-14 10:29,11
10032,1968,2011-07-07 20:51,11
10033,505,2023-02-13 22:43,11
10034,621,2020-06-08 01:18,11
10035,2172,2016-07-31 19:51,11
10036,1379,2018-11-14 12:11,11
10037,185,2023-11-28 13:46,11
10038,1144,2019-03-02 18:17,11
10039,362,2011-05-04 08:11,35
10040,29,2021-05-08 03:06,35
10041,1230,2024-05-07 21:05,37
10042,2619,2012-03-31 00:02,37
10043,500,2021-04-28 20:28,37
10044,1256,2024-02-17 18:09,52
10045,773,2015-10-06 04:05,21
10046,145,2021-04-25 09:34,55
10047,1740,2020-06-28 23:20,55
10048,2037,2012-10-07 14:43,68
10049,396,2014-03-13 11:02,68
10050,1482,2013-03-07 05:52,68
10051,405,2014-04-25 13:47,68
10052,2868,2015-07-11 22:30,14
10053,1427,2017-06-10 12:58,14
10054,2124,2017-04-28 16:35,14
10055,158,2017-02-25 23:55,14
10056,1593,2023-03-31 13:32,14
10057,677,2013-03-24 02:53,14
10058,1800,2022-09-12 03:17,14
10059,1841,2014-12-07 00:59,51
10060,470,2018-08-17 16:26,43
10061,26,2010-02-18 20:48,43
10062,2774,2013-04-20 09:49,43
10063,2484,2023-03-24 10:07,43
10064,1808,2010-05-30 19:08,43
10065,142,2016-08-31 02:37,43
10066,2888,2021-06-26 23:31,43
10067,1857,2015-01-24 08:55,43
10068,2006,2013-02-22 19:39,43
10069,2239,2013-12-22 14:13,50
10070,2846,2018-07-19 23:54,69
10071,1708,2023-06-01 06:57,69
10072,1664,2021-08-03 12:06,43
10073,2755,2023-07-27 16:30,74
10074,1312,2021-10-16 11:55,27
10075,860,2012-02-25 09:41,69
10076,1811,2023-03-17 13:19,27
10077,1638,2013-01-11 09:47,13
10078,998,2013-09-16 06:37,69
10079,728,2020-01-05 17:06,15
10080,2719,2015-01-31 02:43,49
10081,205,2016-06-07 02:42,49
10082,1952,2014-03-19 06:26,70
10083,1447,2013-02-12 03:16,2
10084,659,2011-08-10 14:02,2
10085,310,2022-06-09 21:28,2
10086,643,2013-09-16 03:38,2
10087,2714,2017-10-19 16:25,29
10088,391,2011-06-23 09:41,66
10089,1001,2012-11-05 14:23,66
10090,917,2017-11-13 19:46,69
10091,366,2020-03-08 07:42,54
10092,113,2012-11-15 07:45,18
10093,2845,2022-12-08 15:19,62
10094,2184,2010-06-19 14:38,62
10095,2468,2018-09-16 07:49,27
10096,123,2013-09-15 17:48,27
10097,2715,2013-12-05 18:04,74
10098,1703,2016-10-19 19:09,43
10099,1700,2015-10-30 10:41,43
10100,754,2010-04-02 04:08,43
10101,1033,2015-10-08 16:42,43
10102,2643,2014-07-12 18:37,43
10103,1672,2019-07-24 17:55,43
10104,2647,2011-06-25 23:40,43
10105,2403,2021-12-14 14:16,51
10106,1122,2020-05-14 13:06,14
10107,589,2013-12-01 15:11,14
10108,26,2023-09-01 17:39,11
10109,1701,2024-03-25 01:34,14
10110,2230,2023-07-07 13:03,79
10111,1749,2010-09-24 12:57,79
10112,2962,2013-12-21 00:30,9
10113,1250,2021-11-01 20:31,79
10114,2885,2015-06-06 17:11,9
10115,694,2020-11-20 00:51,58
